model,query,has_context,gt_intent,gt_scope,pred_raw,pred_intent,pred_scope,route_ok,latency_ms
Qwen3-1.7B,Ở Văn Miếu hôm nay mặc gì cho phù hợp?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,901.8
Qwen3-1.7B,Ở đó lúc này thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết ở huyện Đan Phượng lúc này ra sao?""}",current_weather,district,True,1852.1
Qwen3-1.7B,Sáng chủ nhật ở Hồ Gươm đi bộ có bị ướt mưa không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,915.8
Qwen3-1.7B,Bữa nay có thích hợp để đi câu cá ở Sóc Sơn không nhỉ?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,905.2
Qwen3-1.7B,Điểm sương (dew point) ở quận Đống Đa bây giờ là bao nhiêu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,945.2
Qwen3-1.7B,chieu nay ha noi nhiet do cao nhat la bao nhieu ta?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,905.7
Qwen3-1.7B,"Nhiệt độ ở Thường Tín, Thường Tín hiện tại bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,906.6
Qwen3-1.7B,Chiều mai ở Thanh Xuân có thể nhiệt độ cao nhất sẽ đạt bao nhiêu?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,920.9
Qwen3-1.7B,thoi tiet may hom nay hay thay doi qua ban nhi?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,955.9
Qwen3-1.7B,Sáng ngày mai quận Đống Đa thế nào?,True,hourly_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.91}",daily_forecast,district,False,984.6
Qwen3-1.7B,Thời tiết ở chợ Đồng Xuân có khác gì ở ngã tư Hàng Đường không?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,901.8
Qwen3-1.7B,Nhiệt độ Hà Nội mấy ngày nay có xu hướng tăng hay giảm?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,946.3
Qwen3-1.7B,Gió ở Công viên Cầu Giấy lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,919.5
Qwen3-1.7B,cuoi tuan nay co bao hay ap thap nhiet doi anh huong den ha noi khong?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.85}",weather_alert,city,True,946.0
Qwen3-1.7B,thoi tiet co de chiu khong?,True,activity_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Ở quận Hoàn Kiếm có nắng chiều không?""}",smalltalk_weather,district,False,1728.8
Qwen3-1.7B,Thời tiết ở khu vực ĐH Bách Khoa chiều nay sẽ diễn biến ra sao?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,989.3
Qwen3-1.7B,Cần chuẩn bị gì?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Cảnh báo thời tiết Hà Nội hôm nay cần chuẩn bị gì?""}",weather_alert,city,True,1817.5
Qwen3-1.7B,Áp suất ở Chùa Trấn Quốc giờ này bao nhiêu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,942.7
Qwen3-1.7B,Cho mình xem dự báo theo giờ Hà Nội trưa nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,1004.5
Qwen3-1.7B,"sang nay thoi tiet o lang, dong da co on khong nhi?",False,weather_overview,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,False,903.3
Qwen3-1.7B,thu tu o ha noi du bao nhiet do la bao nhieu?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,910.4
Qwen3-1.7B,Tổng quan thời tiết Thanh Oai buổi tối,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,944.7
Qwen3-1.7B,co mua o san my dinh khong?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,901.0
Qwen3-1.7B,Long Biên tối nay có mưa không?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,901.9
Qwen3-1.7B,Hà Nội hôm nay khác hôm qua thế nào?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,926.3
Qwen3-1.7B,Dự báo thời tiết tuần sau thế nào?,True,seasonal_context,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.94, ""rewritten_query"": ""Dự báo thời tiết Hà Nội tuần sau sẽ như thế nào?""}",daily_forecast,city,False,1816.4
Qwen3-1.7B,"hom nay thoi tiet o yen lang, me linh co gi dac biet vao buoi toi khong?",False,weather_overview,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,False,971.7
Qwen3-1.7B,Khu vực Times City chiều nay mưa không nhỉ?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,889.6
Qwen3-1.7B,Gió mạnh cỡ nào?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Cỡ gió ở huyện Gia Lâm hôm nay mạnh nhất là bao nhiêu?""}",weather_alert,district,True,1950.3
Qwen3-1.7B,Tình hình thời tiết ở Bến xe Giáp Bát hôm nay có ổn không?,False,weather_overview,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.82}",weather_alert,district,False,947.6
Qwen3-1.7B,Ở Đông Anh đêm nay nhiệt độ sẽ rơi xuống mức nào?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.82}",temperature_query,district,True,938.8
Qwen3-1.7B,Gió ở Sơn Đồng hiện tại mạnh không?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,897.9
Qwen3-1.7B,Phường Hồng Vân hôm nay nhìn chung thế nào?,False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,934.8
Qwen3-1.7B,Sơn Đồng bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,893.7
Qwen3-1.7B,"Trong 3 giờ tới, phường Xuân Đỉnh có khả năng xuất hiện giông bão không?",False,hourly_forecast,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.85}",weather_alert,ward,False,939.6
Qwen3-1.7B,"Cách đây 2 ngày, thời tiết ở Cao tốc Pháp Vân có gì đặc biệt không?",False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,939.4
Qwen3-1.7B,Ngày mai UV thế nào?,True,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Chỉ số UV Hà Nội ngày mai là bao nhiêu?""}",expert_weather_param,city,True,1795.4
Qwen3-1.7B,Ở Hồ Hoàn Kiếm hôm nay mặc gì cho phù hợp?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,894.3
Qwen3-1.7B,"Gần đây, quận Hoàn Kiếm có thấy thời tiết diễn biến lạ không?",False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,950.9
Qwen3-1.7B,ngoai troi o hoan kiem gio nhiet do bao nhieu do?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,919.9
Qwen3-1.7B,Chiều nay ở phường Bình Minh có thấy sương mù không nhỉ?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,996.1
Qwen3-1.7B,Dự báo thời tiết ở Công viên Cầu Giấy sáng mai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,944.9
Qwen3-1.7B,Phường Yên Sở bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,901.7
Qwen3-1.7B,Trời Hà Nội ngay bây giờ ra sao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,904.1
Qwen3-1.7B,"Độ ẩm tại Phúc Sơn, Mỹ Đức giờ này thế nào?",False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,985.2
Qwen3-1.7B,Hôm qua ở Hồ Tây trời ra sao?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,942.0
Qwen3-1.7B,Giờ này trời ở Nam Từ Liêm có đẹp không nhỉ?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,902.8
Qwen3-1.7B,Thời tiết chỗ đó hiện tại thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết ở quận Bắc Từ Liêm hiện tại ra sao?""}",current_weather,district,True,1833.4
Qwen3-1.7B,"Bạn biết thời tiết ở Định Công, Hoàng Mai buổi tối ra sao không?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,939.4
Qwen3-1.7B,Phúc Thọ (Phúc Thọ) hay Phú Diễn (Bắc Từ Liêm) nóng hơn?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,908.7
Qwen3-1.7B,o phuong chuong my chieu nay thoi tiet bien doi the nao?,False,hourly_forecast,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,True,990.6
Qwen3-1.7B,du bao thoi tiet ha noi theo gio toi nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,996.2
Qwen3-1.7B,Trời bây giờ có lạnh ở Hà Nội không?,False,current_weather,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,False,914.0
Qwen3-1.7B,Nhiệt độ Bến xe Giáp Bát hôm nay so với hôm qua chênh bao nhiêu?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,952.6
Qwen3-1.7B,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,996.3
Qwen3-1.7B,Gió ở ĐH Quốc Gia lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,899.4
Qwen3-1.7B,Năm ngoái thời tiết ra sao?,True,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Năm ngoái thời tiết ở Hà Nội như thế nào?""}",historical_weather,city,True,1814.0
Qwen3-1.7B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,903.1
Qwen3-1.7B,Thời tiết Xã Chuyên Mỹ sáng nay có ổn để đạp xe không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,900.7
Qwen3-1.7B,Ngoài trời gió thổi nhiều không bạn?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,903.0
Qwen3-1.7B,diem suong (dew point) o quan dong da bay gio la bao nhieu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,944.8
Qwen3-1.7B,cac ban biet toc do gio o xa doai phuong luc nay khong?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,901.4
Qwen3-1.7B,Hiện tại gió ở Lăng Chủ tịch ra sao nhỉ?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,922.5
Qwen3-1.7B,Huyện Thanh Trì cuối tuần dự báo?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.87}",daily_forecast,district,True,1005.3
Qwen3-1.7B,Thời tiết ở Phường Phú Thượng (Tây Hồ) có nóng hơn Phường Sơn Tây (Đông Anh) không?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,914.9
Qwen3-1.7B,Mây mù ở Hồ Trúc Bạch giờ này như thế nào?,False,expert_weather_param,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,False,992.1
Qwen3-1.7B,Nhiệt độ ngày mai ở Cầu Giấy là bao nhiêu?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,902.8
Qwen3-1.7B,Quận Sơn Tây hôm nay có thông tin thời tiết theo giờ như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,983.8
Qwen3-1.7B,Trời hôm nay ở Hà Nội có gió lùa mạnh không ta?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,898.5
Qwen3-1.7B,"Có nên bơi lội ở Hoàng Mai, Hoàng Mai buổi tối không?",False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,906.7
Qwen3-1.7B,Độ ẩm ở Mỹ Đức bây giờ bao nhiêu?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,988.1
Qwen3-1.7B,Bữa nay ở Văn Miếu có dự báo thời tiết nào không an toàn không?,False,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.83}",weather_alert,district,True,964.0
Qwen3-1.7B,"Tối nay ở Phường Khương Đình, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,hourly_forecast,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.82}",temperature_query,ward,False,945.9
Qwen3-1.7B,Cho mình biết thời tiết hiện tại ở khu vực Nam Từ Liêm với.,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,899.7
Qwen3-1.7B,"Tổng quan thời tiết ở Định Công, Hoàng Mai buổi tối",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,951.5
Qwen3-1.7B,Đại Mỗ hôm nay có mưa không?,False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,915.1
Qwen3-1.7B,Mình muốn biết thời tiết hiện tại ở phố cổ Hà Nội như thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,912.0
Qwen3-1.7B,Hôm nay thời tiết có gì thú vị không?,True,weather_alert,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.87, ""rewritten_query"": ""Hôm nay ở Hà Nội có thể làm gì thú vị không?""}",activity_weather,city,False,1840.8
Qwen3-1.7B,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,939.9
Qwen3-1.7B,Trời mưa hay nắng ở Xã Tam Hiệp hôm qua?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,945.2
Qwen3-1.7B,Bao giờ qua?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.87, ""rewritten_query"": ""Cảnh báo thời tiết ở phường Phú Diễn bao giờ kết thúc?""}",weather_alert,ward,True,1833.1
Qwen3-1.7B,Thời tiết ở Phố Cổ với Times City cái nào dễ chịu hơn nhỉ?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,902.0
Qwen3-1.7B,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,smalltalk_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.9}",smalltalk_weather,district,True,948.6
Qwen3-1.7B,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,913.0
Qwen3-1.7B,Mưa ở Hà Nội hôm nay kéo dài đến bao giờ?,False,weather_alert,city,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.9}",rain_query,city,False,909.2
Qwen3-1.7B,Nhiệt độ sáng mai bao nhiêu?,True,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Nhiệt độ sáng mai ở quận Tây Hồ bao nhiêu?""}",temperature_query,district,True,1842.0
Qwen3-1.7B,Cái thời tiết ở Mỹ Đình sau 2 ngày ra sao vậy bạn?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,941.8
Qwen3-1.7B,"Sáng nay, áp suất tại Hà Nội là bao nhiêu vậy?",False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.87}",expert_weather_param,city,True,980.0
Qwen3-1.7B,Ngày mai có không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Ngày mai quận Đông Anh còn giông không?""}",weather_alert,district,True,1715.8
Qwen3-1.7B,Cuối tuần thì sao?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.94, ""rewritten_query"": ""Cuối tuần này ở quận Đống Đa thời tiết ra sao?""}",daily_forecast,district,True,1949.7
Qwen3-1.7B,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,humidity_fog_query,city,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.9}",humidity_fog_query,city,True,993.7
Qwen3-1.7B,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,913.5
Qwen3-1.7B,Ở Hoài Đức hôm nay có nên cầm ô theo không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,907.3
Qwen3-1.7B,Có gió mạnh không?,True,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Có gió mạnh không ở quận Tây Hồ?""}",wind_query,district,True,1661.6
Qwen3-1.7B,Thế còn bây giờ?,True,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.95, ""rewritten_query"": ""Thời tiết Hà Nội bây giờ như thế nào?""}",current_weather,city,True,1709.0
Qwen3-1.7B,Thời tiết ở Phường Giảng Võ bữa nay có đẹp để đi picnic không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,900.6
Qwen3-1.7B,Thời tiết gần đây thế nào?,True,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết gần đây ở phường Long Biên như thế nào?""}",seasonal_context,ward,True,1840.1
Qwen3-1.7B,"Lúc này ở Thiên Lộc, Đông Anh trời ra sao?",False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,899.7
Qwen3-1.7B,"Hôm kia trời Hà Nội có nhiều gió không, gió thổi từ hướng nào?",False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,944.2
Qwen3-1.7B,Cho mình biết mây ở Phường Bạch Mai,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,940.0
Qwen3-1.7B,"Ngọc Hồi, Thanh Trì hiện tại đang nóng bao nhiêu độ?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,897.1
Qwen3-1.7B,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,945.1
Qwen3-1.7B,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.83}",temperature_query,ward,True,939.6
Qwen3-1.7B,Hà Nội bây giờ có mưa hay nắng nhỉ?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,898.8
Qwen3-1.7B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,912.6
Qwen3-1.7B,Gió ở quận Thanh Trì hiện tại ra sao?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,914.7
Qwen3-1.7B,Thời tiết ở Sân bay Nội Bài vào cuối tuần này có gì đặc biệt không?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,939.2
Qwen3-1.7B,Xin chào bạn!,False,smalltalk_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.96}",smalltalk_weather,city,True,980.0
Qwen3-1.7B,Dự báo sáng mai cho quận Quốc Oai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,936.1
Qwen3-1.7B,Thời tiết ở Sân Mỹ Đình hiện nay thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,906.6
Qwen3-1.7B,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.85}",weather_alert,ward,True,952.2
Qwen3-1.7B,Có thông báo thời tiết gì không?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.86, ""rewritten_query"": ""Có thông báo thời tiết nào cho phường Hoàng Liệt không?""}",weather_alert,ward,True,1810.1
Qwen3-1.7B,Tối mai có mưa không?,True,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.95, ""rewritten_query"": ""Tối mai ở quận Cầu Giấy có mưa không?""}",rain_query,district,True,1735.4
Qwen3-1.7B,Có nên leo núi ở Phúc Thọ tối nay không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,915.8
Qwen3-1.7B,Dự báo thời tiết Phường Yên Sở ngày mai?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,945.4
Qwen3-1.7B,Ở đó bây giờ thế nào rồi?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Quận Hoàng Mai bây giờ thời tiết ra sao?""}",current_weather,district,True,1744.9
Qwen3-1.7B,Thời tiết có dễ chịu không?,True,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Ở quận Hoàn Kiếm có thời tiết dễ chịu không?""}",activity_weather,district,True,1758.2
Qwen3-1.7B,Chiều nay ở xã Quốc Oai có thấy sương mù không ta?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,987.5
Qwen3-1.7B,Hôm nay ở Tây Hồ và Hoàng Mai nơi nào ẩm hơn?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,903.8
Qwen3-1.7B,Thời tiết Hà Nội gần đây biến đổi ra sao?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,951.0
Qwen3-1.7B,cho hoi ngoai troi dang the nao?,False,current_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.96}",smalltalk_weather,city,False,985.1
Qwen3-1.7B,Thời tiết ở Royal City có phù hợp để du lịch không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,900.9
Qwen3-1.7B,Xã Đông Anh hôm nay gió mạnh không?,True,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.87}",wind_query,ward,True,941.0
