model,query,has_history,turn,gt_intent,gt_scope,gt_conf,pred_raw,pred_intent,pred_scope,pred_conf,route_ok,latency_ms
Qwen3-4B-v7,Tốt nhất đi bộ lúc mấy giờ?,True,2,activity_weather,ward,0.8,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Yên Hòa hôm nay lúc mấy giờ tốt nhất để đi bộ?""}",activity_weather,ward,0.8,True,3026.7
Qwen3-4B-v7,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,1,seasonal_context,district,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.74}",seasonal_context,district,0.74,True,1565.8
Qwen3-4B-v7,Xu hướng nhiệt độ mấy ngày qua thế nào?,False,1,seasonal_context,city,0.85,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,1560.8
Qwen3-4B-v7,Xã Đông Anh hôm nay gió mạnh không?,True,2,wind_query,ward,0.8,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.8}",wind_query,ward,0.8,True,1467.8
Qwen3-4B-v7,Bữa nay có thích hợp để đi câu cá ở Sóc Sơn không nhỉ?,False,1,activity_weather,district,0.74,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.74}",activity_weather,district,0.74,True,1503.9
Qwen3-4B-v7,"Độ ẩm tại Phúc Sơn, Mỹ Đức giờ này thế nào?",False,1,humidity_fog_query,ward,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.74}",humidity_fog_query,ward,0.74,True,1632.0
Qwen3-4B-v7,"Lúc này tại Thiên Lộc, Đông Anh thời tiết thế nào nhỉ?",False,1,current_weather,ward,0.74,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",current_weather,ward,0.74,True,1503.2
Qwen3-4B-v7,Sáng mai ở Hà Đông có khả năng mưa không?,False,1,rain_query,district,0.74,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.74}",rain_query,district,0.74,True,1496.9
Qwen3-4B-v7,"Trưa nay có gì bất thường ở Minh Châu, Ba Vì không nhỉ?",False,1,weather_alert,ward,0.74,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.74}",weather_alert,ward,0.74,True,1501.7
Qwen3-4B-v7,mac gi di lam hom nay?,False,1,activity_weather,city,0.85,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,False,1556.3
Qwen3-4B-v7,Hà Nội hôm nay nhiệt độ giữa ngày và đêm chênh nhau bao nhiêu độ nhỉ?,False,1,temperature_query,city,0.92,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.92}",temperature_query,city,0.92,True,1506.0
Qwen3-4B-v7,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,1,activity_weather,city,0.92,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.92}",activity_weather,city,0.92,True,1500.3
Qwen3-4B-v7,Có thông báo thời tiết gì không?,True,2,weather_alert,ward,0.8,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Có cảnh báo thời tiết nào cho phường Hoàng Liệt không?""}",weather_alert,ward,0.8,True,2890.8
Qwen3-4B-v7,Thời tiết Sóc Sơn mấy ngày qua có thay đổi gì không?,False,1,seasonal_context,district,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.74}",seasonal_context,district,0.74,True,1564.9
Qwen3-4B-v7,Phường Yên Nghĩa có cảnh báo nồm ẩm không?,False,1,weather_alert,ward,0.92,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.92}",weather_alert,ward,0.92,True,1501.2
Qwen3-4B-v7,Quận Hoàn Kiếm cảnh báo gì không?,True,2,weather_alert,district,0.85,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.85, ""rewritten_query"": ""Quận Hoàn Kiếm hôm nay có cảnh báo thời tiết gì không?""}",weather_alert,district,0.85,True,3166.7
Qwen3-4B-v7,Thanh Oai giờ này đang lạnh hay nóng nhiều?,False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.74}",temperature_query,district,0.74,False,1496.0
Qwen3-4B-v7,du bao thoi tiet ha noi theo gio toi nay,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,1631.4
Qwen3-4B-v7,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,1,seasonal_context,ward,0.92,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.92}",seasonal_context,ward,0.92,True,1560.6
Qwen3-4B-v7,Quận Nam Từ Liêm tổng quan thế nào?,True,2,weather_overview,district,0.85,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.85, ""rewritten_query"": ""Tổng quan thời tiết Quận Nam Từ Liêm hôm nay""}",weather_overview,district,0.85,True,3098.8
Qwen3-4B-v7,"Bạn có biết thời tiết ở Định Công, Hoàng Mai vào buổi tối ra sao không?",False,1,weather_overview,ward,0.74,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.74}",weather_overview,ward,0.74,True,1569.6
Qwen3-4B-v7,"ok minh hieu roi, cam on ban nhieu!",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1560.5
Qwen3-4B-v7,Mấy ngày nay nhiệt độ tăng hay giảm?,False,1,seasonal_context,city,0.85,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,1560.3
Qwen3-4B-v7,Quận Tây Hồ dạo này có thấy thời tiết lạ lắm không nhỉ?,False,1,seasonal_context,district,0.92,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.92}",seasonal_context,district,0.92,True,1566.7
Qwen3-4B-v7,Ngày mai ở đó thế nào?,True,2,daily_forecast,ward,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai ở phường Láng thời tiết thế nào?""}",daily_forecast,ward,0.8,True,2821.4
Qwen3-4B-v7,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.62}",smalltalk_weather,district,0.62,True,1568.7
Qwen3-4B-v7,Đại Mỗ hôm nay có mưa không?,False,1,rain_query,ward,0.85,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.85}",rain_query,ward,0.85,True,1498.6
Qwen3-4B-v7,Ba Đình so với hôm qua thế nào?,False,1,seasonal_context,ward,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.74}",seasonal_context,district,0.74,False,1559.1
Qwen3-4B-v7,Ứng dụng này lấy dữ liệu thời tiết từ đâu vậy?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1560.4
Qwen3-4B-v7,Đi dạo ở đây có ổn không?,True,2,activity_weather,city,0.8,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay ở Hà Nội có điều kiện đi dạo không?""}",activity_weather,city,0.8,True,2950.4
Qwen3-4B-v7,Chỗ đó thì thế nào?,True,2,location_comparison,district,0.8,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết Huyện Sóc Sơn và Huyện Đông Anh hiện tại thế nào?""}",location_comparison,district,0.8,True,3224.9
Qwen3-4B-v7,Có phù hợp chạy bộ sáng mai không?,True,2,activity_weather,ward,0.8,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Sáng mai ở phường Láng có phù hợp chạy bộ không?""}",activity_weather,ward,0.8,True,2892.4
Qwen3-4B-v7,Thời tiết buổi sáng nay ở quận Cầu Giấy có gì đặc biệt không?,False,1,hourly_forecast,district,0.92,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.92}",weather_overview,district,0.92,False,1570.0
Qwen3-4B-v7,Thời tiết chỗ đó hiện tại thế nào?,True,2,current_weather,district,0.8,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết hiện tại ở quận Bắc Từ Liêm thế nào?""}",current_weather,district,0.8,True,2895.1
Qwen3-4B-v7,Long Biên tối nay có mưa không?,False,1,rain_query,district,0.74,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.74, ""rewritten_query"": ""Tối nay Phường Long Biên có mưa không?""}",rain_query,ward,0.74,False,2807.6
Qwen3-4B-v7,Yên Sở tổng quan thời tiết hôm nay?,False,1,weather_overview,ward,0.85,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.85}",weather_overview,ward,0.85,True,1560.2
Qwen3-4B-v7,Hà Nội hôm nay có khả năng bị mưa không ta?,False,1,rain_query,city,0.92,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.92}",rain_query,city,0.92,True,1497.8
Qwen3-4B-v7,Quận nào ở Hà Nội giờ này nóng nhất?,False,1,location_comparison,city,0.92,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.92}",location_comparison,city,0.92,True,1494.9
Qwen3-4B-v7,Chiều nay ở phường Bình Minh có thấy sương mù không nhỉ?,False,1,humidity_fog_query,ward,0.92,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.92}",humidity_fog_query,ward,0.92,True,1630.9
Qwen3-4B-v7,Cầu Giấy hay Đống Đa hôm nay mát hơn?,True,2,location_comparison,district,0.8,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.8}",location_comparison,district,0.8,True,1470.0
Qwen3-4B-v7,nhiet do ha noi hom qua la bao nhieu?,False,1,historical_weather,city,0.85,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.85}",historical_weather,city,0.85,True,1559.6
Qwen3-4B-v7,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,1503.9
Qwen3-4B-v7,Trời ở Nam Từ Liêm hôm nay đẹp không?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.62}",smalltalk_weather,district,0.62,True,1562.2
Qwen3-4B-v7,"Bữa nay thời tiết ở Phương Liệt, Thanh Xuân như thế nào nhỉ?",False,1,weather_overview,ward,0.74,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",current_weather,ward,0.74,False,1502.2
Qwen3-4B-v7,"Tổng quan thời tiết ở Định Công, Hoàng Mai buổi tối",False,1,weather_overview,ward,0.74,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.74}",weather_overview,ward,0.74,True,1564.0
Qwen3-4B-v7,Phường Định Công có sương sáng nay không?,False,1,humidity_fog_query,ward,0.92,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.92}",humidity_fog_query,ward,0.92,True,1627.2
Qwen3-4B-v7,Có thông tin gì về dự báo thời tiết theo giờ cho Hà Nội hôm nay không?,False,1,hourly_forecast,city,0.92,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.92}",hourly_forecast,city,0.92,True,1635.1
Qwen3-4B-v7,khu đó dự báo ngày mai thế nào?,True,2,daily_forecast,ward,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Dự báo thời tiết Phường Hà Đông ngày mai thế nào?""}",daily_forecast,ward,0.8,True,2951.9
Qwen3-4B-v7,Hướng gió Hà Nội ngay bây giờ thế nào?,False,1,wind_query,city,0.92,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.92}",wind_query,city,0.92,True,1495.5
Qwen3-4B-v7,Thời tiết Đà Lạt có lạnh lắm không?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1559.6
Qwen3-4B-v7,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,1,weather_alert,ward,0.74,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.74}",rain_query,ward,0.74,False,1508.4
Qwen3-4B-v7,Gia Lâm sáng mai gió như thế nào?,True,2,wind_query,district,0.8,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.8}",wind_query,district,0.8,True,1469.3
Qwen3-4B-v7,Nhiệt độ Huyện Quốc Oai hiện tại bao nhiêu?,False,1,temperature_query,district,0.92,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.92}",temperature_query,district,0.92,True,1499.1
Qwen3-4B-v7,Tối nay ở Hà Nội có gió xoáy mạnh không?,False,1,wind_query,city,0.85,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.85}",wind_query,city,0.85,True,1498.3
Qwen3-4B-v7,So sánh thời tiết Nam Từ Liêm và Phố cổ Hà Nội,False,1,location_comparison,ward,0.62,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.85}",location_comparison,district,0.85,False,1500.5
Qwen3-4B-v7,có cảnh báo gì không?,True,2,weather_alert,ward,0.8,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Mỹ Đức hôm nay có cảnh báo thời tiết gì không?""}",weather_alert,ward,0.8,True,2880.8
Qwen3-4B-v7,ở Lăng Chủ tịch hay Nội Bài mát hơn?,False,1,location_comparison,ward,0.62,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.62}",location_comparison,ward,0.62,True,1495.0
Qwen3-4B-v7,So sánh thời tiết hôm nay giữa Đống Đa và Hai Bà Trưng?,False,1,location_comparison,district,0.74,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.74}",location_comparison,district,0.74,True,1504.0
Qwen3-4B-v7,Ngoài trời gió thổi nhiều không bạn?,False,1,wind_query,city,0.85,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.85}",wind_query,city,0.85,True,1495.6
Qwen3-4B-v7,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.74}",rain_query,district,0.74,False,1500.0
Qwen3-4B-v7,Lúc này mưa không?,True,2,current_weather,district,0.8,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Quận Bắc Từ Liêm lúc này có mưa không?""}",rain_query,district,0.8,False,2751.2
Qwen3-4B-v7,Quận Cầu Giấy tổng quan tuần này,False,1,weather_overview,district,0.92,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.92, ""rewritten_query"": ""Tổng quan thời tiết Quận Cầu Giấy tuần này""}",weather_overview,district,0.92,True,2868.8
Qwen3-4B-v7,Cường độ UV như thế nào?,True,2,expert_weather_param,ward,0.8,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Cường độ UV ở phường Yên Hòa hôm nay bao nhiêu?""}",expert_weather_param,ward,0.8,True,3023.6
Qwen3-4B-v7,Mưa to ghê!,False,1,weather_alert,city,0.85,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.62}",weather_alert,city,0.62,True,1491.0
Qwen3-4B-v7,"Trời ở Cổ Đô, Ba Vì có đang mưa không?",False,1,rain_query,ward,0.74,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.74}",rain_query,ward,0.74,True,1496.6
Qwen3-4B-v7,"Xin chào, bạn có thể giúp gì cho mình?",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1560.0
Qwen3-4B-v7,Mưa to k bạn ơi?,False,1,weather_alert,city,0.85,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.85}",rain_query,city,0.85,False,1491.2
Qwen3-4B-v7,khu đó độ ẩm cao không?,True,2,humidity_fog_query,ward,0.8,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Tây Mỗ độ ẩm hiện tại có cao không?""}",humidity_fog_query,ward,0.8,True,3093.0
Qwen3-4B-v7,khu đó có cảnh báo gì không?,True,2,weather_alert,ward,0.8,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Vĩnh Thanh có cảnh báo thời tiết gì không?""}",weather_alert,ward,0.8,True,2749.7
Qwen3-4B-v7,Chiều nay khoảng 2-3 giờ Hà Nội có mưa không?,False,1,hourly_forecast,city,0.85,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.85}",rain_query,city,0.85,False,1499.1
Qwen3-4B-v7,Ngày mai xếp hạng thế nào?,True,2,location_comparison,city,0.8,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai quận Cầu Giấy, Hoàn Kiếm và Đống Đa xếp hạng thế nào?""}",location_comparison,city,0.8,True,3425.2
Qwen3-4B-v7,Sáng mai từ 6h đến 9h quận Hoàn Kiếm trời thế nào?,False,1,hourly_forecast,district,0.92,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.92}",hourly_forecast,district,0.92,True,1633.6
Qwen3-4B-v7,"Mai chiều ở phường Định Công, trời có mưa không?",False,1,daily_forecast,ward,0.92,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.92}",rain_query,ward,0.92,False,1496.6
Qwen3-4B-v7,"Nhiệt độ ở Thanh Oai, Thanh Oai bây giờ bao nhiêu?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,1503.9
Qwen3-4B-v7,Ngày mai còn cảnh báo không?,True,2,weather_alert,city,0.8,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai Hà Nội còn cảnh báo thời tiết không?""}",weather_alert,city,0.8,True,2748.4
Qwen3-4B-v7,"Trưa nay, thời tiết ở Kim Liên, Đống Đa được dự đoán ra sao theo từng giờ?",False,1,hourly_forecast,ward,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.74}",hourly_forecast,ward,0.74,True,1638.3
Qwen3-4B-v7,Dự báo ngày mai?,False,1,weather_overview,city,0.85,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",daily_forecast,city,0.85,False,1554.3
Qwen3-4B-v7,ngày mai gió thế nào?,True,2,wind_query,ward,0.8,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai Xã Phượng Dực gió thế nào?""}",wind_query,ward,0.8,True,2815.0
Qwen3-4B-v7,Thời điểm nào hôm nay phù hợp để khám phá Hà Nội ta?,False,1,activity_weather,city,0.92,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.92}",activity_weather,city,0.92,True,1499.4
Qwen3-4B-v7,Từ 2 giờ đến 5 giờ chiều nay ở Hoàn Kiếm trời có nắng không?,False,1,hourly_forecast,district,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",hourly_forecast,district,0.74,True,1635.9
Qwen3-4B-v7,Giờ này trời ở Nam Từ Liêm có đẹp không nhỉ?,False,1,current_weather,district,0.85,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.85}",current_weather,district,0.85,True,1498.8
Qwen3-4B-v7,"Sáng mai có mưa ở quận Đống Đa không, cần mang ô không?",False,1,rain_query,district,0.92,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.92}",rain_query,district,0.92,True,1502.2
Qwen3-4B-v7,Chỉ số mây Hà Nội giờ này là bao nhiêu?,False,1,expert_weather_param,city,0.85,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.85}",expert_weather_param,city,0.85,True,1567.3
Qwen3-4B-v7,Mùa này Hà Nội thế nào?,False,1,seasonal_context,city,0.92,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,1556.5
Qwen3-4B-v7,Hôm nay Hà Nội có chỉ số UV cao không?,True,2,expert_weather_param,city,0.8,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Chỉ số UV Hà Nội hôm nay có cao không?""}",expert_weather_param,city,0.8,True,2964.3
Qwen3-4B-v7,Cho mình biết mây ở Phường Bạch Mai,False,1,expert_weather_param,ward,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.92}",expert_weather_param,ward,0.92,True,1562.8
Qwen3-4B-v7,Thanh Xuân tuần này có nồm không?,False,1,humidity_fog_query,ward,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.74, ""rewritten_query"": ""Phường Thanh Xuân tuần này có nồm ẩm không?""}",humidity_fog_query,ward,0.74,True,3071.2
Qwen3-4B-v7,Bao giờ qua?,True,2,weather_alert,ward,0.8,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Cảnh báo thời tiết ở phường Phú Diễn bao giờ thì qua?""}",weather_alert,ward,0.8,True,2951.5
Qwen3-4B-v7,"Hôm nay nhiệt độ ở Mê Linh, Mê Linh ra sao vậy?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,1503.1
Qwen3-4B-v7,Ngoài trời ở Hoàn Kiếm giờ nhiệt độ bao nhiêu độ?,False,1,temperature_query,district,0.74,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.74}",temperature_query,district,0.74,True,1500.2
Qwen3-4B-v7,"Tối nay phường Nhật Tân, Tây Hồ có mưa rào hay giông không?",False,1,weather_alert,ward,0.74,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.74}",rain_query,ward,0.74,False,1505.6
Qwen3-4B-v7,Đi ra ngoài có ổn không?,True,2,activity_weather,city,0.8,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay ở Hà Nội có điều kiện đi ra ngoài không?""}",activity_weather,city,0.8,True,2946.4
Qwen3-4B-v7,UV đạt đỉnh vào khoảng mấy giờ?,True,2,expert_weather_param,ward,0.8,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Chỉ số UV ở Phường Cầu Giấy hôm nay đạt đỉnh vào khoảng mấy giờ?""}",expert_weather_param,ward,0.8,True,3371.2
Qwen3-4B-v7,Ngày mai mặc gì?,True,2,activity_weather,city,0.8,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày mai ở Hà Nội nên mặc gì khi ra ngoài?""}",activity_weather,city,0.8,True,2810.8
Qwen3-4B-v7,Hôm nay ra ngoài nên mặc đồ gì nhỉ?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.92}",activity_weather,city,0.92,False,1497.0
Qwen3-4B-v7,Thời tiết có gì đặc biệt không?,True,2,weather_alert,city,0.8,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hà Nội hôm nay có cảnh báo thời tiết gì không?""}",weather_alert,city,0.8,True,2885.1
Qwen3-4B-v7,có gió không?,True,2,wind_query,ward,0.8,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Ngày kia Xã Quốc Oai có gió không?""}",wind_query,ward,0.8,True,2816.7
Qwen3-4B-v7,thoi tiet soc son may ngay qua co thay doi gi khong?,False,1,seasonal_context,district,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.74}",seasonal_context,district,0.74,True,1568.6
Qwen3-4B-v7,Dự báo thời tiết cho Hà Nội trong 48 tiếng tới thế nào?,False,1,daily_forecast,city,0.85,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",daily_forecast,city,0.85,True,1568.4
Qwen3-4B-v7,Hôm nay ở Phường Cầu Giấy có cần mặc ấm không?,False,1,smalltalk_weather,ward,0.92,"{""intent"": ""smalltalk_weather"", ""scope"": ""ward"", ""confidence"": 0.92, ""rewritten_query"": ""Hôm nay Phường Cầu Giấy có cần mặc ấm khi đi học không?""}",smalltalk_weather,ward,0.92,True,3277.7
Qwen3-4B-v7,Hà Nội chiều nay có mưa không?,False,1,rain_query,city,0.85,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.85}",rain_query,city,0.85,True,1495.7
Qwen3-4B-v7,"Thời tiết ở các quận Hà Nội bây giờ thế nào, quận nào đang lạnh nhất?",False,1,location_comparison,city,0.92,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.92}",location_comparison,city,0.92,True,1505.2
Qwen3-4B-v7,So với hôm qua thế nào?,True,2,seasonal_context,district,0.8,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""So với hôm qua, hôm nay Huyện Sóc Sơn thời tiết có khác biệt không?""}",seasonal_context,district,0.8,True,3367.7
Qwen3-4B-v7,"tam biet nhe, hen gap lai!",False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,1562.2
Qwen3-4B-v7,"Lúc này ở Thiên Lộc, Đông Anh trời ra sao?",False,1,current_weather,ward,0.74,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",current_weather,ward,0.74,True,1500.7
Qwen3-4B-v7,Năm ngoái thời tiết ra sao?,True,2,historical_weather,city,0.8,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Năm ngoái cùng kỳ này Hà Nội nhiệt độ bao nhiêu?""}",historical_weather,city,0.8,True,3023.0
Qwen3-4B-v7,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,1,location_comparison,ward,0.92,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.92}",location_comparison,ward,0.92,True,1498.0
Qwen3-4B-v7,cho hoi ngoai troi dang the nao?,False,1,current_weather,city,0.85,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.85}",current_weather,city,0.85,True,1495.5
