model,query,has_context,gt_intent,gt_scope,pred_raw,pred_intent,pred_scope,route_ok,latency_ms
Qwen3-1.7B,"Tổng quan thời tiết ở Định Công, Hoàng Mai buổi tối",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,906.2
Qwen3-1.7B,Đại Mỗ hôm nay có mưa không?,False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,885.6
Qwen3-1.7B,Mình muốn biết thời tiết hiện tại ở phố cổ Hà Nội như thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,876.9
Qwen3-1.7B,Hôm nay thời tiết có gì thú vị không?,True,weather_alert,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.87, ""rewritten_query"": ""Hôm nay ở Hà Nội có hoạt động nào thú vị không?""}",activity_weather,city,False,1803.6
Qwen3-1.7B,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,918.2
Qwen3-1.7B,Trời mưa hay nắng ở Xã Tam Hiệp hôm qua?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,918.3
Qwen3-1.7B,Bao giờ qua?,True,weather_alert,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.91, ""rewritten_query"": ""Bao giờ qua ở phường Phú Diễn có cảnh báo thời tiết?""}",historical_weather,ward,False,1802.9
Qwen3-1.7B,Thời tiết ở Phố Cổ với Times City cái nào dễ chịu hơn nhỉ?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,891.3
Qwen3-1.7B,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,smalltalk_weather,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,False,907.8
Qwen3-1.7B,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,885.6
Qwen3-1.7B,Mưa ở Hà Nội hôm nay kéo dài đến bao giờ?,False,weather_alert,city,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.9}",rain_query,city,False,883.8
Qwen3-1.7B,Nhiệt độ sáng mai bao nhiêu?,True,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.86, ""rewritten_query"": ""Nhiệt độ sáng mai ở quận Tây Hồ bao nhiêu độ?""}",temperature_query,district,True,1806.9
Qwen3-1.7B,Cái thời tiết ở Mỹ Đình sau 2 ngày ra sao vậy bạn?,False,daily_forecast,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,False,915.4
Qwen3-1.7B,"Sáng nay, áp suất tại Hà Nội là bao nhiêu vậy?",False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,913.5
Qwen3-1.7B,Ngày mai có không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Ngày mai ở huyện Đông Anh còn giông không?""}",weather_alert,district,True,1722.6
Qwen3-1.7B,Cuối tuần thì sao?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Cuối tuần này ở Hà Nội thời tiết thế nào?""}",daily_forecast,city,False,1716.9
Qwen3-1.7B,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,humidity_fog_query,city,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.9}",humidity_fog_query,city,True,964.0
Qwen3-1.7B,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,887.6
Qwen3-1.7B,Ở Hoài Đức hôm nay có nên cầm ô theo không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,883.0
Qwen3-1.7B,Có gió mạnh không?,True,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Hôm nay ở quận Tây Hồ có gió mạnh không?""}",wind_query,district,True,1714.6
Qwen3-1.7B,Thế còn bây giờ?,True,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết Hà Nội bây giờ ra sao?""}",current_weather,city,True,1643.0
Qwen3-1.7B,Thời tiết ở Phường Giảng Võ bữa nay có đẹp để đi picnic không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,876.5
Qwen3-1.7B,Thời tiết gần đây thế nào?,True,seasonal_context,ward,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết gần đây ở quận Long Biên như thế nào?""}",historical_weather,district,False,1798.0
Qwen3-1.7B,"Lúc này ở Thiên Lộc, Đông Anh trời ra sao?",False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,880.1
Qwen3-1.7B,"Hôm kia trời Hà Nội có nhiều gió không, gió thổi từ hướng nào?",False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,921.4
Qwen3-1.7B,Cho mình biết mây ở Phường Bạch Mai,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,906.3
Qwen3-1.7B,"Ngọc Hồi, Thanh Trì hiện tại đang nóng bao nhiêu độ?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,876.3
Qwen3-1.7B,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,940.4
Qwen3-1.7B,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,894.8
Qwen3-1.7B,Hà Nội bây giờ có mưa hay nắng nhỉ?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,882.5
Qwen3-1.7B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,879.8
Qwen3-1.7B,Gió ở quận Thanh Trì hiện tại ra sao?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,879.3
Qwen3-1.7B,Thời tiết ở Sân bay Nội Bài vào cuối tuần này có gì đặc biệt không?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,915.8
Qwen3-1.7B,Xin chào bạn!,False,smalltalk_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.9}",smalltalk_weather,city,True,917.0
Qwen3-1.7B,Dự báo sáng mai cho quận Quốc Oai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,911.1
Qwen3-1.7B,Thời tiết ở Sân Mỹ Đình hiện nay thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,876.6
Qwen3-1.7B,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,True,873.6
Qwen3-1.7B,Có thông báo thời tiết gì không?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.86, ""rewritten_query"": ""Có thông báo thời tiết gì cho phường Hoàng Liệt không?""}",weather_alert,ward,True,1749.3
Qwen3-1.7B,Tối mai có mưa không?,True,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Tối mai ở quận Cầu Giấy có mưa không?""}",rain_query,district,True,1693.4
Qwen3-1.7B,Có nên leo núi ở Phúc Thọ tối nay không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,901.3
Qwen3-1.7B,Dự báo thời tiết Phường Yên Sở ngày mai?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,926.4
Qwen3-1.7B,Ở đó bây giờ thế nào rồi?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Quận Hoàng Mai bây giờ trời thế nào?""}",current_weather,district,True,1602.2
Qwen3-1.7B,Thời tiết có dễ chịu không?,True,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Thời tiết ở quận Hoàn Kiếm có dễ chịu không?""}",activity_weather,district,True,1742.4
Qwen3-1.7B,Chiều nay ở xã Quốc Oai có thấy sương mù không ta?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,969.6
Qwen3-1.7B,Hôm nay ở Tây Hồ và Hoàng Mai nơi nào ẩm hơn?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,882.7
Qwen3-1.7B,Thời tiết Hà Nội gần đây biến đổi ra sao?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,928.6
Qwen3-1.7B,cho hoi ngoai troi dang the nao?,False,current_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.9}",smalltalk_weather,city,False,926.4
Qwen3-1.7B,Thời tiết ở Royal City có phù hợp để du lịch không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,887.9
Qwen3-1.7B,Xã Đông Anh hôm nay gió mạnh không?,True,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.87}",wind_query,ward,True,942.8
Qwen3-1.7B,"Thời tiết khu vực Times City chiều nay ra sao, có mưa không?",False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,897.7
Qwen3-1.7B,"Trời ở Cổ Đô, Ba Vì có đang mưa không?",False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,908.9
Qwen3-1.7B,Thời điểm nào hôm nay phù hợp để khám phá Hà Nội ta?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,884.1
Qwen3-1.7B,Mấy ngày tới ở Thanh Xuân thời tiết thế nào?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,916.3
Qwen3-1.7B,"so voi hom qua thi dai xuyen, phu xuyen hom nay the nao?",False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,916.2
Qwen3-1.7B,"Chiều ngày mai, xã Phù Đổng có thời tiết thế nào nhỉ?",False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,925.1
Qwen3-1.7B,Tuần qua ở Phường Tương Mai trời ra sao?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,923.4
Qwen3-1.7B,Dự báo thời tiết ở phường Hương Sơn tuần này?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,919.8
Qwen3-1.7B,Quận nào ở Hà Nội đang mưa?,False,location_comparison,city,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.9}",location_comparison,city,True,882.0
Qwen3-1.7B,Dự báo thời tiết Hà Nội theo giờ tối nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,953.4
Qwen3-1.7B,"Bữa nay thời tiết ở Phương Liệt, Thanh Xuân như thế nào nhỉ?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,918.7
Qwen3-1.7B,Cho mình biết chỉ số UV ở Xã Tây Phương,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,921.5
Qwen3-1.7B,Thứ 7 này thời tiết ở xã Bình Minh như thế nào nhỉ?,False,daily_forecast,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,False,931.5
Qwen3-1.7B,Hôm nay ở Lăng Bác có nên mặc đồ gì cho hợp lý không?,False,smalltalk_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.9}",smalltalk_weather,district,True,928.4
Qwen3-1.7B,Tổng quan thời tiết Thanh Trì buổi tối,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,924.8
Qwen3-1.7B,Ngày mai còn cảnh báo không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.87, ""rewritten_query"": ""Ngày mai Hà Nội còn cảnh báo thời tiết không?""}",weather_alert,city,True,1672.6
Qwen3-1.7B,hom qua o ha noi nhiet do cao nhat la bao nhieu do?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,903.6
Qwen3-1.7B,Có thông tin gì về dự báo thời tiết theo giờ cho Hà Nội hôm nay không?,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,962.0
Qwen3-1.7B,Nhiệt độ ở ĐH Quốc Gia ngay bây giờ bao nhiêu độ?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,876.9
Qwen3-1.7B,Điểm sương hiện tại là bao nhiêu?,True,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Điểm sương hiện tại ở quận Cầu Giấy là bao nhiêu?""}",expert_weather_param,district,True,1911.3
Qwen3-1.7B,Hôm qua ở Xã Yên Xuân trời ra sao?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,921.8
Qwen3-1.7B,Ngày mai trời quang không?,True,daily_forecast,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở quận Đống Đa trời quang không?""}",current_weather,district,False,1778.3
Qwen3-1.7B,Cho mình cái nhìn tổng thể về thời tiết Hà Nội chiều nay,False,weather_overview,city,"{""intent"": ""weather_overview"", ""scope"": ""city"", ""confidence"": 0.9}",weather_overview,city,True,950.2
Qwen3-1.7B,Gần đây ở Hồ Hoàn Kiếm thời tiết có bất thường không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,938.7
Qwen3-1.7B,Hà Nội hôm nay nhiệt độ giữa ngày và đêm chênh nhau bao nhiêu độ nhỉ?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,879.2
Qwen3-1.7B,Ở Lăng Bác sáng nay có mưa không?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,865.4
Qwen3-1.7B,Hướng gió Hà Nội ngay bây giờ thế nào?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,864.6
Qwen3-1.7B,anh huong den khu nao?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Cảnh báo thời tiết hôm nay ảnh hưởng đến khu vực nào ở Hà Nội?""}",weather_alert,city,True,1906.8
Qwen3-1.7B,Ở đây ngày mai ra sao?,True,daily_forecast,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở Hà Nội thời tiết thế nào?""}",daily_forecast,city,True,1686.7
Qwen3-1.7B,Ngày mai xếp hạng thế nào?,True,location_comparison,city,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai quận nào ở Hà Nội mưa nhiều nhất?""}",location_comparison,city,True,1675.2
Qwen3-1.7B,"Nhiệt độ ở Quảng Bị, Chương Mỹ giờ này bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,867.0
Qwen3-1.7B,Thời tiết có gì đặc biệt không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.86, ""rewritten_query"": ""Hà Nội hôm nay có giông bão không?""}",weather_alert,city,True,1743.9
Qwen3-1.7B,Trời Hà Nội hiện tại ra sao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,898.5
Qwen3-1.7B,Mưa to k bạn ơi?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,875.1
Qwen3-1.7B,Mưa to không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Hà Nội hôm nay có giông bão không?""}",weather_alert,city,True,1720.5
Qwen3-1.7B,Mưa to ghê!,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,874.5
Qwen3-1.7B,Tối nay chỉ số UV tại Hà Nội có thể cao hơn không nhỉ?,False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,924.3
Qwen3-1.7B,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,smalltalk_weather,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,False,862.4
Qwen3-1.7B,Bên Hoài Đức giờ này thì trời có mây không?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,875.4
Qwen3-1.7B,co thong tin gi ve nhiet do cam giac o xa hung dao khong ban?,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,922.6
Qwen3-1.7B,"Tối nay ở Mỹ Đình mình chạy bộ có ổn không, có mưa hay gió to không?",False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,885.8
Qwen3-1.7B,Hà Nội chiều nay thời tiết chung ra sao?,False,weather_overview,city,"{""intent"": ""weather_overview"", ""scope"": ""city"", ""confidence"": 0.9}",weather_overview,city,True,920.0
Qwen3-1.7B,"Nhiệt độ ở Đông Anh, Đông Anh hiện tại bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,885.6
Qwen3-1.7B,tu gio den sang mai o gia lam co mua phun khong?,False,rain_query,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,False,973.6
Qwen3-1.7B,Tổng thể hôm nay ở đó ra sao?,True,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Tổng thể hôm nay ở Hà Đông thời tiết thế nào?""}",weather_overview,district,True,1848.9
Qwen3-1.7B,"Tối nay ở phường Khương Trung, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,hourly_forecast,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,False,885.6
Qwen3-1.7B,"Trưa nay có gì bất thường ở Minh Châu, Ba Vì không nhỉ?",False,weather_alert,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,False,915.3
Qwen3-1.7B,Hôm nay trời ở khu vực Hồ Gươm như thế nào?,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,918.9
Qwen3-1.7B,Đống Đa ngày mai có mưa không?,True,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,878.4
Qwen3-1.7B,Thời tiết lúc này ở Thanh Xuân?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,860.4
Qwen3-1.7B,Ngày mai ở đó thế nào?,True,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở phường Láng thời tiết thế nào?""}",daily_forecast,ward,True,1707.5
Qwen3-1.7B,Chiều nay ở Hồ Gươm thời tiết có phù hợp để đi dạo không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,877.6
Qwen3-1.7B,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,960.1
Qwen3-1.7B,Đêm nay ở Đông Anh nhiệt độ thấp nhất khoảng bao nhiêu độ?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,885.7
Qwen3-1.7B,Thời tiết ở Hồ Linh Đàm gần đây có gì lạ không nhỉ?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,927.9
Qwen3-1.7B,Độ ẩm ở ĐH Quốc Gia giờ này bao nhiêu?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,956.6
Qwen3-1.7B,"du bao thoi tiet phu dong, gia lam 3 gio nua",False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,899.9
Qwen3-1.7B,khu do uv cao khong?,True,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""UV ở quận Thanh Xuân hiện tại có cao không?""}",expert_weather_param,district,True,1752.5
Qwen3-1.7B,"Có nên ra ngoài chạy bộ ở Mỹ Đình tối nay không, có mưa hay gió mạnh không?",False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,886.7
Qwen3-1.7B,Hà Nội buổi tối nóng bao nhiêu độ?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,879.5
Qwen3-1.7B,Khu vực Keangnam buổi chiều có sương mù không?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,959.8
Qwen3-1.7B,Hôm kia Hà Nội trời ra sao?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,924.5
Qwen3-1.7B,Chỉ số mây Hà Nội giờ này là bao nhiêu?,False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,922.3
Qwen3-1.7B,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,smalltalk_weather,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,False,876.8
Qwen3-1.7B,Ngày mai còn không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.87, ""rewritten_query"": ""Ngày mai ở huyện Đông Anh còn giông không?""}",weather_alert,district,True,1727.3
Qwen3-1.7B,Bây giờ gió ở Bến xe Mỹ Đình có mạnh không nhỉ?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,873.9
Qwen3-1.7B,Thời tiết gần đây ở Hồ Trúc Bạch có gì lạ không nhỉ?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,933.3
Qwen3-1.7B,"Mình muốn chụp ảnh ngoài trời ở Hà Nội chiều nay, thời tiết có ổn không?",False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,876.7
Qwen3-1.7B,Sáng nay ở quận Nam Từ Liêm có đổ mưa không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,876.8
Qwen3-1.7B,Tổng quan thời tiết Sóc Sơn chiều nay,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,923.5
Qwen3-1.7B,Thời tiết hiện tại thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Thời tiết hiện tại ở quận Cầu Giấy như thế nào?""}",current_weather,district,True,1767.5
Qwen3-1.7B,So sánh thời tiết Văn Miếu và Phố cổ,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,884.8
Qwen3-1.7B,"Nhiệt độ ở Thanh Oai, Thanh Oai bây giờ bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,881.1
Qwen3-1.7B,"Bạn có biết thời tiết ở Định Công, Hoàng Mai vào buổi tối ra sao không?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,917.3
